comment_id,video_id,author,text_translated,likes,published_at,sentiment_score,sentiment_label,tema
UgxXrKLUD7J1umOJaud4AaABAg,9flte56erE8,@YoshiStuffs,this music in the trailer is so pleasant,1,2025-04-09 09:00:50+00:00,0.7333333333333333,positivo,otros
Ugwyi6ClMQNNZLVOfRx4AaABAg,9flte56erE8,@JeepyJeepy1,if at this price i will go for steam deck or ps5pro will be a better choice,0,2025-04-09 08:59:14+00:00,0.5,positivo,precio
UgwgGm67QwIbrOX_2jp4AaABAg,9flte56erE8,@rexsadarrel1309,wow i thought the switch two was gonna be the same but bigger but being able to use one of the switch as a mouse is a game changer,0,2025-04-09 08:41:53+00:00,0.0399999999999999,neutral,otros
UgxD-TAHqAGfrS0Gt314AaABAg,9flte56erE8,@nostalgicentertainment6735,can we record longer video for streaming and gameplay,0,2025-04-09 08:36:56+00:00,0.0,neutral,otros
Ugwb3JhQCV1zPx5jZPR4AaABAg,9flte56erE8,@Alldaypanda,honestly ive been wicked stocked about the switch 2 and been planning to buy one when it came out after what ive heard about the price tag of the system and the games im most definitely holding off on getting one until the prices come down to normal prices jeez the original switch was great all around even the price it seems like most people who own a switch have two of them that wont be the case with the switch 2 it seems right now such a huge let downbummer nintendo if you actually read this comment and see this it feels like you are on your fans,0,2025-04-09 08:26:37+00:00,0.3119352869352869,positivo,precio
UgxRMGIqPq2tdQqiAsR4AaABAg,9flte56erE8,@ereignishorizontab7218,i love the smell of american tears in the morning,1,2025-04-09 08:23:24+00:00,0.25,positivo,hype
UgzFxU6CHVR8i69GEER4AaABAg,9flte56erE8,@Mechanical-nightmare,i wish nintendo would just give us a regular console again,0,2025-04-09 07:33:10+00:00,0.0,neutral,otros
UgxYplI7oAkVcS4odJd4AaABAg,9flte56erE8,@XXShadowmincev,discord,0,2025-04-09 07:29:03+00:00,0.0,neutral,otros
UgzmCFD3-XD8NCBq9Nl4AaABAg,9flte56erE8,@adamus7655,thank you nintendo for showing us wii u 2,0,2025-04-09 07:08:31+00:00,0.0,neutral,otros
UgxDyzLLYIMhPPFKXqF4AaABAg,9flte56erE8,@masakura7959,its certain that the price of the nintendo switch 2 will increase by at least 24 because of president trump nintendo wont pay the tariffs you who elected president trump will pay the tariffs,1,2025-04-09 07:07:28+00:00,-0.0428571428571428,neutral,precio
UgxYyqexCxLmGUpToFJ4AaABAg,9flte56erE8,@doorhandlegaming4571,they sell the console at a loss so they can make money on the games,1,2025-04-09 06:19:05+00:00,0.0,neutral,precio
UgxLSdGWscGFqs0tWu14AaABAg,9flte56erE8,@dustinfigueroa1205,whats the game at 240,0,2025-04-09 06:18:08+00:00,-0.4,negativo,otros
Ugwz0cWzTNOd3vihcvx4AaABAg,9flte56erE8,@djnickryan4562,is anyone else just unimpressed especially for the price,1,2025-04-09 06:06:14+00:00,0.0,neutral,precio
UgwpIYbEuM-gPUCpbtF4AaABAg,9flte56erE8,@nikrontogiannis3815,its garbage,1,2025-04-09 06:04:50+00:00,0.0,neutral,otros
UgyydLX0G3sSsv4t2iB4AaABAg,9flte56erE8,@strider1237,start boycotting these companies stop giving in to these absolutely outrageous prices for games consoles and graphics cards,2,2025-04-09 05:56:32+00:00,-1.0,negativo,precio
UgzpeQxsUlcj44RF7KF4AaABAg,9flte56erE8,@anbernicguy,the camera is not even built in,0,2025-04-09 05:53:49+00:00,0.0,neutral,otros
UgzUaJbm9F0plrEhwX54AaABAg,9flte56erE8,@ebonhawken574,you can keep your overpriced games and console i was looking forward to the switch 2 not anymore,2,2025-04-09 05:24:43+00:00,0.0,neutral,precio
UgyQ4hJCx5d5QCum6cZ4AaABAg,9flte56erE8,@SensationalGamersArcade,i love how the joycons can turn into a mouse it opens up so many new ways to play and enjoy nintendo games super creative feature,6,2025-04-09 04:48:56+00:00,0.3949494949494949,positivo,hype
UgwEdBmmkCzHPMYujst4AaABAg,9flte56erE8,@Tarodenaro,ye nintendo didnt care about poor people,1,2025-04-09 04:36:41+00:00,-0.4,negativo,otros
Ugy-jUkUAOxZ_w7iFAd4AaABAg,9flte56erE8,@shadowv1zion913,they aint even pretending to care about consumers,1,2025-04-09 04:35:55+00:00,0.0,neutral,otros
Ugz_v0s5dHsVvMGuNjF4AaABAg,9flte56erE8,@aconceitedbeast731,fu nintendo you just priced yourself out of a whole lot of consumers,1,2025-04-09 04:22:50+00:00,0.2,positivo,precio
UgyvGit6F4GfE4luVaV4AaABAg,9flte56erE8,@GeraldSoto-m8u,wao esto es increble guau this is us,0,2025-04-09 04:14:10+00:00,0.0,neutral,otros
UgyvALq8qZoUbWSGVlp4AaABAg,9flte56erE8,@sgtshocker181,not to mention theres only 1 game worth even buying for switch 2 and thats the soulsborne style game,0,2025-04-09 03:23:38+00:00,-0.125,negativo,precio
UgxzD9kfWfAzj7jpOst4AaABAg,9flte56erE8,@sgtshocker181,thought we were about saving the environment these plastic key cards are a complete joke and a disgrace to gaming wake the f up nintendo we want physical games not a fake piece of plastic that looks like a game,0,2025-04-09 03:22:37+00:00,-0.01,neutral,otros
Ugw6J0pxi-oaBVi9SjJ4AaABAg,9flte56erE8,@MitchellBourisk,this sounds like what the first nintendo switch should have been,20,2025-04-09 02:51:23+00:00,0.25,positivo,otros
UgxFGm4Uy8aUTMUaTeN4AaABAg,9flte56erE8,@KAZOKU_70,pricing is absurd come on they can not get away with that,4,2025-04-09 02:44:05+00:00,-0.5,negativo,otros
UgyWMhHBm0tmy_tsq6N4AaABAg,9flte56erE8,@septarap3901,nintendo india,0,2025-04-09 02:20:27+00:00,0.0,neutral,otros
UgxdvNOWqfS1xGzDeK14AaABAg,9flte56erE8,@Faoguitar,nintendo come to manaus brazil drop the prices,0,2025-04-09 02:17:46+00:00,0.0,neutral,precio
Ugy0Ef1Cl3G1tFj2Xyx4AaABAg,9flte56erE8,@IvannaXG,now with this usa tariffs i doubt americans will enjoy this console yall may have to travel to other countries for half the price,2,2025-04-09 02:08:38+00:00,0.0361111111111111,neutral,precio
UgzeHUhkDrLgfwmzrrF4AaABAg,9flte56erE8,@FoolproofKhan12,im getting one this year cant wait,0,2025-04-09 02:02:08+00:00,0.0,neutral,hype
UgyhhPFvdDUmzW7PIVV4AaABAg,9flte56erE8,@gibic400,no one wants to pay 80 bucks for a game,3,2025-04-09 01:45:03+00:00,-0.1,neutral,otros
UgzeMuNESWAxXGMiRgp4AaABAg,9flte56erE8,@zarroc4493,drop the price,5,2025-04-09 01:40:32+00:00,0.0,neutral,precio
UgwU3xPI5VLhE8OeMo94AaABAg,9flte56erE8,@CBCPPPPPP-gu2fw,everyone raise your hand if you pirating this 80 corporate shitaki mushroom the second its available,2,2025-04-09 01:29:59+00:00,0.1333333333333333,positivo,otros
UgzRybuzXmw17PcdmJV4AaABAg,9flte56erE8,@chadjrgreenhouse3900,nintendo switch 2 coming out june 5 2025,1,2025-04-09 01:23:41+00:00,0.0,neutral,otros
UgyaXKHMhVxlikhoaNV4AaABAg,9flte56erE8,@wiiu_MK8_Rizzbot,what i wanted was for everyone to be excited for this console guess that will never happen disappionting,2,2025-04-09 01:11:19+00:00,0.375,positivo,hype
UgwRwucWQp3TvYwfvkZ4AaABAg,9flte56erE8,@thefirsttrillionaire2925,drop the price,2,2025-04-09 01:09:54+00:00,0.0,neutral,precio
UgzdPTPbjaR2vsrCun94AaABAg,9flte56erE8,@luizzhenri2,drop the price,2,2025-04-09 01:09:37+00:00,0.0,neutral,precio
UgwafeKVVDa38yEoTm54AaABAg,9flte56erE8,@mastaofoblivion,kindly release this everywhere but here please,0,2025-04-09 00:58:57+00:00,0.6,positivo,otros
Ugw2NhD76QU8t6qeP-Z4AaABAg,9flte56erE8,@JorgeDominguez-l7i,who cares,0,2025-04-09 00:27:28+00:00,0.0,neutral,otros
Ugy3t2XV9Q8YjaIeNK54AaABAg,9flte56erE8,@AprilsMoon92,wish i could like it but the greed kinda makes the whole thing disappointing,0,2025-04-09 00:24:08+00:00,-0.1999999999999999,negativo,otros
UgwKFth0Ve3UfSGuMUx4AaABAg,9flte56erE8,@Runlux,drop the price games,5,2025-04-09 00:13:15+00:00,0.0,neutral,precio
Ugx_v27ClFmwloBakJ54AaABAg,9flte56erE8,@kaylakuzma1714,can you live stream off the switch 2,0,2025-04-09 00:11:30+00:00,0.1363636363636363,positivo,otros
Ugwrb0UwNqN6qBqv5dB4AaABAg,9flte56erE8,@Skylarwithyou62,haha good one nintendo that was a really funny april fools joke,0,2025-04-09 00:08:41+00:00,0.3833333333333333,positivo,otros
UgwkNgoAL_t8aD131Ex4AaABAg,9flte56erE8,@RJ77M,rip nintendo lol,4,2025-04-08 23:43:48+00:00,0.8,positivo,otros
Ugxn2_vMahm_vc6OmVN4AaABAg,9flte56erE8,@AllanPlayRJ,drop the price,5,2025-04-08 23:36:54+00:00,0.0,neutral,precio
UgxaNd5jajGnj53UOi94AaABAg,9flte56erE8,@gibsonswcollector,lower the price,3,2025-04-08 23:32:50+00:00,0.0,neutral,precio
Ugwn1pJIKATkyK8owoF4AaABAg,9flte56erE8,@thrashjf83,from all thats coming out on this is think its time to switch 2 another console or pc and let nintendo learn a lesson,1,2025-04-08 23:22:41+00:00,0.0,neutral,otros
UgzWLmr0fO8DpwU-AC54AaABAg,9flte56erE8,@Gollybone,blue shell nintendo the hidden 1000 cost of gaming on switch 2 500 switch 2 mario kart world bundle 7080 games 90 secondary joycon 2 pair 80 pro controller 60 microsd express card 256gb 2050 nintendo switch online expansion pass 1 year 50 switch 2 camera 35 joycon 2 grip 10 switch 2 edition game updates 10 welcome tour drm gameless cartridges single console family bundle switch 2 mkw joycon pair grip 3 games microsd express nso camera 5 game updates welcome tour 10351075 uk europe and other regions may see significantly higher rates the collective price of entry for a single complete system a small selection of games one year of standard online services and the switch 2 welcome tour currently sits in excess of 1000 for countless individuals and families within nintendos target market this entertainment ecosystem is prohibitively expensive the learning required to grasp the nonstandard features and quirks of the switch 2 and its software pricing structure is excessive the use of gameless authenticationkey cartridges removes ownership longevity and plug and play access why is nintendos new system so inaccessible what happened to the gamers gesture of goodwill wheres the warm welcome your guess is as good as mine boycott nintendo lower games prices curb drm keycards waive welcome fees customers deserve consideration until shown this gamer and their gold coins are in another castle,2,2025-04-08 22:30:24+00:00,0.1354933261183261,positivo,precio
UgylfEy65z9fK-g8eOt4AaABAg,9flte56erE8,@danielmuller352,no thanks,0,2025-04-08 22:29:42+00:00,-0.1,neutral,otros
UgzwSKAPDrnJWrP3ohh4AaABAg,9flte56erE8,@fulzury,do not buy this console the price in america is 100 usd more then if you were to buy it in japan 450 in america 50000 yen in japan 350 usd,0,2025-04-08 22:11:46+00:00,0.5,positivo,precio
UgyCoF8HeIKLgPi5eUB4AaABAg,9flte56erE8,@cesar83-g9m,mercenrios,0,2025-04-08 21:59:48+00:00,0.0,neutral,otros
UgyKr4_bHLNByUs72B94AaABAg,9flte56erE8,@NinToaster_9,this console is actually powerful and nintendo is releasing terrible games on it,0,2025-04-08 21:54:15+00:00,-0.35,negativo,mejoras
UgwPl_Tbg301Td0P8mh4AaABAg,9flte56erE8,@Guts-i6o,drop the prices nintendo,2,2025-04-08 21:51:48+00:00,0.0,neutral,precio
UgwLIA9IoxZDpyg2g2d4AaABAg,9flte56erE8,@thecaptain9496,screw your prices nintendo ill pass or wait for a huge sale,0,2025-04-08 21:50:39+00:00,-0.0499999999999999,neutral,precio
UgxRMoQwBD2fHCs9D914AaABAg,9flte56erE8,@BrickClippy,drop the price,1,2025-04-08 21:43:38+00:00,0.0,neutral,precio
Ugzaw6tB5L_CDqBAl354AaABAg,9flte56erE8,@rafaelcruz1364,i think ill just wait for 3ds situation to repeat itself before buying,3,2025-04-08 21:36:27+00:00,-0.5,negativo,otros
Ugx-cqp148cwEWRiAmR4AaABAg,9flte56erE8,@mirellavaldivia1052,should i buy the temu nintendo switch,3,2025-04-08 21:35:29+00:00,0.0,neutral,otros
UgwrlvW9ZATpwRbA7OR4AaABAg,9flte56erE8,@nolan1732,pls change the game pricing i am not going to buy mario kart world its way too expensive games will be way expensive for kids to buy and get for christmas the economy is failing so do something about the pricing of games,1,2025-04-08 21:34:56+00:00,-0.4666666666666666,negativo,precio
UgyvHLyGE5p3obczDiR4AaABAg,9flte56erE8,@RolandTheJabberwocky,lower the prices,1,2025-04-08 21:32:46+00:00,0.0,neutral,precio
UgwvNHONZtvffnFAqth4AaABAg,9flte56erE8,@zadoc2339,you know i would be exited for this if it werent for the overpriced games,1,2025-04-08 21:21:13+00:00,0.0,neutral,precio
Ugw38bJBFG5xqBmHO1Z4AaABAg,9flte56erE8,@reapersasmr5483,no thank you lost 3 sales here you can keep it 450 with phone quality and cant do 4k or 120 unless docked and 90 for a game and 70 for a 10 year old game and then not owning your games they are pulling a xbox one all over again oh want a dock a pro controller and a game 1000 bucks yeah no way,3,2025-04-08 21:20:42+00:00,-0.275,negativo,otros
UgyDtSKj182QP34eTeh4AaABAg,9flte56erE8,@infktiousvenom1061,with the tariffs in place the console will cost america around 540 atm lmao just google nintendo switch 2 preorder delay delays in america for preorder due to current tariffs,0,2025-04-08 21:16:15+00:00,0.1583333333333333,positivo,precio
UgwvHdrVMqFBEufsIVN4AaABAg,9flte56erE8,@ronaldharris1872,the nintendo switch 2 is awesome and im definitely buy it and buy the game,0,2025-04-08 21:00:39+00:00,0.1999999999999999,positivo,hype
Ugy8E-fPA6OeWQgZKMV4AaABAg,9flte56erE8,@banana-matees,doo i look like hhiiiiiiiimmmmmm,0,2025-04-08 20:59:23+00:00,0.0,neutral,otros
Ugye-dPzpuOQwn2iNpp4AaABAg,9flte56erE8,@CpsLock3,so this is more expensive than a steam deck,2,2025-04-08 20:56:15+00:00,0.0,neutral,precio
UgyxA7isvHDwHXYbfNt4AaABAg,9flte56erE8,@CaptainSullyA320,that stand is way better than the tiny stick that the og switch had 027,0,2025-04-08 20:52:51+00:00,0.25,positivo,mejoras
UgwuAGkjr7qxh4K_Kw14AaABAg,9flte56erE8,@j_editd,i would literally buy this is if the damm games and console werent so expensive,2,2025-04-08 20:51:55+00:00,-0.5,negativo,precio
UgyJPlWOYLz4Dgo3xk94AaABAg,9flte56erE8,@xtrapikachu1741,theres just one question will the screen stop scratching every time you try to put in the dock,0,2025-04-08 20:50:29+00:00,0.0,neutral,otros
Ugzz3Kp3xkrg-bI65-x4AaABAg,9flte56erE8,@MaxRamos8,nintendo litrelly talks about it in the last switch 1 direct and reiterated that there are 3 types of games to buy in the switch 2 direct lots of idiots who cant read or dont give an f to actually do research gen z is pretty cooked so the youth are fed slop,0,2025-04-08 20:45:39+00:00,-0.0583333333333333,neutral,otros
UgwtT8e8X0uLkpmossd4AaABAg,9flte56erE8,@rickvolcano,hahaha separate subscription fee to use the chat function 90 physical copies 80 dollar digital download 450 system nintendo is out of their minds talk about a horrible deal nintendo has sucked for a long time but this solidifies it,1,2025-04-08 20:04:48+00:00,-0.17,negativo,otros
Ugz6-VivBmnAbiqlaet4AaABAg,9flte56erE8,@Sefirosu88,gonna switch 2 steam deck bye,1,2025-04-08 19:52:08+00:00,0.0,neutral,otros
UgwTL1lT-sTlWJQaHht4AaABAg,9flte56erE8,@jazzburn,too dang expensive,1,2025-04-08 19:45:03+00:00,-0.5,negativo,precio
UgyISKTJ2KL4pYSBVYt4AaABAg,9flte56erE8,@Latour14AS,1080p 120hz is old tech and you are charging around the same as a high end console hello,2,2025-04-08 19:30:59+00:00,0.0866666666666666,neutral,otros
Ugy8el45a1FZdsbwY4V4AaABAg,9flte56erE8,@Latour14AS,might as well just get a ps5 at this point if you are gonna charge around the same price for it and charge 90 a game might as well wait for gtavi,3,2025-04-08 19:29:08+00:00,-0.2,negativo,precio
UgxPUxYYeqaKDif1Et14AaABAg,9flte56erE8,@TheSpy605,yaaargh life on the seven seas,7,2025-04-08 19:26:04+00:00,0.0,neutral,otros
UgxSU_iBcIarcmfsN-d4AaABAg,9flte56erE8,@Joe_Pass,switch 2 another console,0,2025-04-08 19:12:54+00:00,0.0,neutral,otros
UgzrtoMbLj9HOQw9Qk54AaABAg,9flte56erE8,@DodgerDen,everyone is gangster until plainrock sees this,0,2025-04-08 19:06:28+00:00,0.0,neutral,otros
UgzaVePYRdqrA09oIC54AaABAg,9flte56erE8,@landfish7a,what happened to the clap sound from the reveal trailer,0,2025-04-08 18:55:20+00:00,0.4,positivo,otros
UgzCTSVv0-DKQ-zP0hd4AaABAg,9flte56erE8,@makaronplay8742,what even is this capitalistic catastrophy,1,2025-04-08 18:49:19+00:00,0.0,neutral,otros
UgySJpx9BxG8Sn5LEKd4AaABAg,9flte56erE8,@Deborah-j5w8c,cant wait to buy this nintendo best console for me i love nintendo so much im never buying playstation or xbox ever again im glad i dont own those console i own nintendo,0,2025-04-08 18:47:03+00:00,0.5666666666666668,positivo,hype
UgxG8YvxJ8E3fMeBdDd4AaABAg,9flte56erE8,@junkfood301,what was the point of the oled,0,2025-04-08 18:45:34+00:00,0.0,neutral,otros
Ugyepd6swryB47WMDfl4AaABAg,9flte56erE8,@joeygarcia6647,i told my cousins the switch 2 is canceled like sweet baby inc im not buying it ill wait for the switch 2 emulator to come out,1,2025-04-08 18:44:28+00:00,-0.075,neutral,otros
UgzbPW9jRE85cVOX3qd4AaABAg,9flte56erE8,@GloatingLibra,if you don't have a 4k oled screen in portable mode then a 1090p full hd lcd is a,1,2025-04-08 18:41:40+00:00,0.35,positivo,otros
Ugy76o-5JQXGLZGHdLt4AaABAg,9flte56erE8,@headninjadog8120,i sold my ps5 in anticipation for this and now tariffs,1,2025-04-08 18:34:34+00:00,0.0,neutral,otros
Ugxy62hAOV7oAx3xrbl4AaABAg,9flte56erE8,@zachman2340,will never be buying anything from nintendo ever again xd,0,2025-04-08 18:29:10+00:00,0.0,neutral,otros
UgzazMkwCjmRIWGj3A54AaABAg,9flte56erE8,@zachman2340,ive been mulling over getting the steam deck or the switch 2 thank you nintendo for helping me make my decision easily at least with the steam deck i can play my library of games that i paid 510 bucks for xd,0,2025-04-08 18:28:35+00:00,-0.3,negativo,otros
Ugy7XoB--USRLTOZGOV4AaABAg,9flte56erE8,@gormsack,lower the prices,0,2025-04-08 18:18:37+00:00,0.0,neutral,precio
UgweSn9ZuR3HkW_2KMF4AaABAg,9flte56erE8,@ts7844,so glad they went back to the original snap sound for switch,0,2025-04-08 18:16:59+00:00,0.31875,positivo,otros
UgzKzkCUcXv9sXQYHCx4AaABAg,9flte56erE8,@raphaeljasi-kanyemba3621,yall ruined gameprices forever no offence,0,2025-04-08 18:02:05+00:00,0.0,neutral,precio
Ugy-hpVDRbrYowIP1tl4AaABAg,9flte56erE8,@D1V1N3_1LL3D,good luck with your price gouging nintendo ill wait for the pirated emulator and roms for the switch 2 to come out and get everything for free,0,2025-04-08 17:47:22+00:00,0.1999999999999999,positivo,precio
UgzttU0RqFKExFzhzp14AaABAg,9flte56erE8,@Meera-Alblooshi,they fix all the problems that i had the charge at top is the best and the magnet joy stick is what i need and the sound to it really annoy me,0,2025-04-08 17:34:39+00:00,0.58,positivo,otros
UgyW0F7KcBsr2d2ZpyN4AaABAg,9flte56erE8,@meikaishi,damn it really is the regular old click sound,0,2025-04-08 17:33:46+00:00,0.175,positivo,otros
UgzOZyjDLpq67tD1OZN4AaABAg,9flte56erE8,@pauliman1098,630 canadian dollars youre a little out of touch,2,2025-04-08 17:12:28+00:00,-0.1875,negativo,otros
UgzkI0kpjTXNkHCP0sN4AaABAg,9flte56erE8,@SteadyPeakin,lower the price,0,2025-04-08 17:06:44+00:00,0.0,neutral,precio
Ugx4xyO4nUyXR5qlkxh4AaABAg,9flte56erE8,@MarioSonicAnimations,if the console was 400 with the games still at 60 this console would indeed sell like crazy but of course nintendo has to overprice everything only for their benefit making it less affordable for everyone and i dont want to hear about the richer experience part with mario kart world being 80 90 because thats absolutely bullcrap 60 was perfect 70 was pushing it but was still acceptable but 80 and 90 for a single game is absolutely ridiculous the best thing you can do is lower the flipping prices itll help you me and everyone who wants to purchase the switch 2 and if the tariffs make you raise the prices higher then literally nobody will buy your console,1,2025-04-08 16:59:38+00:00,0.098051948051948,neutral,precio
Ugwqg_wQS6Nl-lUBpON4AaABAg,9flte56erE8,@theseskillzkill6261,this isnt a console has no major power to cost as much as it does the president says if ypu cant afford it get the original but theres no point when majority of households have xbox ps5 or a pc which are way better idk seems like a rip off since the graphics and display arent up to par with other handhelds out was expecting something amazing but not this time anyways,1,2025-04-08 16:59:38+00:00,0.253125,positivo,precio
Ugzs6YGmnNvfHNYQPgp4AaABAg,9flte56erE8,@hidden3880,207 i honestly didnt even know you could do this,0,2025-04-08 16:58:54+00:00,0.6,positivo,otros
Ugx41gYGElbDXLIqM_N4AaABAg,9flte56erE8,@xZenth,so the biggest diffrence here is you can use sticks as a mouse and play games with 2 mousegreat idea imo and get 256 gb with some quality of life and some hardware improvements whoa super mario at 120 fps and the price is 500 for the console and 90 per gamenot including overseas tax,1,2025-04-08 16:31:29+00:00,0.3333333333333333,positivo,precio
Ugy5m7ZtodDP69lPJhF4AaABAg,9flte56erE8,@Nipatay,nope,1,2025-04-08 16:28:24+00:00,0.0,neutral,otros
Ugw6ffLUuClx3WDltDB4AaABAg,9flte56erE8,@tooky_7087,drop the prices youll make more money nintendo,2,2025-04-08 16:26:18+00:00,0.5,positivo,precio
Ugxx6_64ytf4kcT5cnl4AaABAg,9flte56erE8,@za_uzumaki6390,ive never seen such an achievement to this day nintendo still has the same resolution as a ps3 just go back to retro style games,0,2025-04-08 16:20:21+00:00,0.0,neutral,otros
UgxxJ-h8NuJ6rfwwi5R4AaABAg,9flte56erE8,@user-yourfavorite,sorry nintendo but i have to dislike this,2,2025-04-08 16:17:58+00:00,-0.5,negativo,otros
UgziKxHVh7VTa2OYQ9t4AaABAg,9flte56erE8,@qays39,just buy ps5,0,2025-04-08 16:06:34+00:00,0.0,neutral,otros
Ugy6UzerW7Ns5VyvTB94AaABAg,9flte56erE8,@Emberson-9000,drop the price,3,2025-04-08 15:55:46+00:00,0.0,neutral,precio
Ugx0dyQYnO74IEV8voB4AaABAg,9flte56erE8,@mrnivek,lol the prices glad i got a steam deck,2,2025-04-08 15:39:49+00:00,0.65,positivo,precio
Ugx1i_00d7cvIaNk9sF4AaABAg,9flte56erE8,@Lakytocky,drop the price,3,2025-04-08 15:38:17+00:00,0.0,neutral,precio
Ugx_qRkBMB8vWiZkkBV4AaABAg,9flte56erE8,@sekefy1,it is the most overpriced gaming console the games cost the same as ps5 games which are far more advanced the console itself uses outdated hardware similar with the one on ps3 10 years ago the games should be in the range of 40 the most and the console 300 not sure who will buy this,0,2025-04-08 15:16:10+00:00,0.15,positivo,precio
UgzFDaS2nyE1OUUqf8N4AaABAg,9flte56erE8,@dtipp59,greed destroys nintendo gl with that garbage console you made,2,2025-04-08 14:22:52+00:00,0.0,neutral,otros
UgxO1CHyfpv-r1MsTJF4AaABAg,9flte56erE8,@GravyBB,now i understand why people pirate games n such on pc and why its the master race while im still a console pleb arm and a leg for the console to play and what can be a weeks worth of groceries or one fancy expensive dinner a bill to pay for the price of a game yall either got small stanky pps prolly cant get it up please a woman fully so your happiness is cash and that power trip those sad lil souls get right need to understand youre worse off than someone of low income car etc or just dont have it yet in life and your only upperhand is cash lmao,1,2025-04-08 14:19:45+00:00,-0.0136904761904762,neutral,precio
Ugy3fRWEUl7hphtbna14AaABAg,9flte56erE8,@lazy0nara,i cannot wait for a switch 2 emulator i aint paying your overly bloated prices nintendo its always morally ok to pirate nintendo games,1,2025-04-08 14:11:36+00:00,0.5,positivo,precio
Ugwt7lCIS8Lae1q7SZV4AaABAg,9flte56erE8,@Exynes590,but the question is the game can support up 120fps or still lock in 60fps,1,2025-04-08 14:02:55+00:00,-0.4,negativo,mejoras
UgxGBDWsObA78TMYzV94AaABAg,9flte56erE8,@Starina01Den,drop the price and back to russia,2,2025-04-08 13:29:59+00:00,0.0,neutral,precio
Ugy7U1nrM_OaMAOIODd4AaABAg,9flte56erE8,@レモンくんdesu,switch2switch2,0,2025-04-08 13:28:56+00:00,0.0,neutral,otros
UgxRb9Go_Ba8ofrHBuh4AaABAg,9flte56erE8,@nitoeotti,nintendoamerica do nintendo switch 3,0,2025-04-08 13:28:42+00:00,0.0,neutral,otros
UgxiMdPXVsdeEtZ6t4p4AaABAg,9flte56erE8,@HONDA_4LIFE,almost 500 for a console that only supports 1080p nintendo has literally turned to crap,0,2025-04-08 13:12:48+00:00,-0.4,negativo,otros
UgwR4kVgJtmJ10TjOR94AaABAg,9flte56erE8,@MinteaJade,if i buy a new game where the data isnt something i can immediately plug play what is the incentive to chosing nintendo over valve if i have to visit family inperson to loan my digital games then where is the incentive to stop buying physical copies if the majority of the titles i play are not made exclusively by nintendo what is the incentive for brand loyalty in the future if i can use my phone or another pc screen to run a chatcallstream where is the incentive for me to want to use game chat im just confused dissapointed it feels like nintendo is losing its identity as a handheld console in the rise of tech capabilities of pc mobile if the price for another pc companys handheld is the same when factoring in accessories individual game costs then what makes me want to choose nintendo,1,2025-04-08 12:45:02+00:00,-0.1463636363636364,negativo,precio
Ugyw88JKf76R9cpcS-l4AaABAg,9flte56erE8,@PrathviSamtani-ou9hl,221 nintendo releases it before xbox and play station nintendo is coming back like before with ds system playstations biggest nightmare,0,2025-04-08 12:30:52+00:00,0.0,neutral,otros
Ugzi_Mw870uPNw0dTaN4AaABAg,9flte56erE8,@Happyblueberby,raise the price,0,2025-04-08 12:17:30+00:00,0.0,neutral,precio
UgygqCIMfkwBpicOz2l4AaABAg,9flte56erE8,@thenoble8270,yo nintendo please officialize nintendo in india its very hard to setup nintendo in india because of location restrictions,1,2025-04-08 12:12:51+00:00,-0.3791666666666667,negativo,otros
UgyAVBj6rDcpjvZO9rN4AaABAg,9flte56erE8,@methukadesilva,i want it soo badly but my dad would not buy it,0,2025-04-08 12:10:16+00:00,-0.6999999999999998,negativo,decepcion
Ugz_q_wQ8aVfuz51Ogl4AaABAg,9flte56erE8,@GravyBB,so yall want me to pay 600 plus for the console and wanna add on gamechat to sell as a feature i guess tell me some sad miserable piece of shlit cant please a woman without exactly saying tgose words freedom of speech ya lil beeach canceling my subscription to,0,2025-04-08 12:06:47+00:00,-0.4166666666666667,negativo,mejoras
UgzEOs5_204FeP4PW-p4AaABAg,9flte56erE8,@stopwatchlisten9396,and you have to pay 10 for the console instruction manual,2,2025-04-08 11:44:35+00:00,0.0,neutral,otros
UgxfQNPFyny0JRcnlsZ4AaABAg,9flte56erE8,@greggegarcia,well i was excited for the new switch but the pricing is ridiculously high for games ive been loyal to nintendo since the nes but its time to say goodbye thanks nintendo for all the years of fun but this is where we will part ways goodluck,1,2025-04-08 11:43:37+00:00,0.2507828282828283,positivo,hype
Ugxslfg3yCqQis63NxR4AaABAg,9flte56erE8,@bendayan3666,my contrey it cost 2400 isral money,0,2025-04-08 11:41:53+00:00,0.0,neutral,precio
UgwIZUQBwg9A66FooQ14AaABAg,9flte56erE8,@moon777-o8m,yooo wow,0,2025-04-08 11:21:47+00:00,0.1,neutral,otros
UgxAxcE8T39_7ItCBeN4AaABAg,9flte56erE8,@mohamedhadiji1776,we need more viral changes after these years waiting for the 2nd generation,0,2025-04-08 10:51:28+00:00,0.25,positivo,otros
UgxEV_jHwqtsRrscIjN4AaABAg,9flte56erE8,@gtvm88,only 6600 norwegian kroner aprox 600usd,0,2025-04-08 10:33:24+00:00,0.0,neutral,precio
UgxYCjoeJpB46QDbC3B4AaABAg,9flte56erE8,@Suku919,this switch 2 direct was the best advertisement for the steam deck i have ever seen,2,2025-04-08 10:29:43+00:00,0.55,positivo,otros
